public_id,coordX,coordY,coordZ,x_length,y_length,z_length,probability
137,101.3905480504036,103.95457036793232,348.4160602092743,21.499216556549072,91.58214554190636,51.9101619720459,0.34243059158325195
137,19.138641888275743,62.1553766541183,568.9470767974854,28.257742058485746,97.73498121649027,54.77559566497803,0.11964341998100281
137,291.1842167377472,194.5342943072319,156.0177356004715,26.511549949645996,134.63617861270905,61.190664768218994,0.07902736961841583
137,345.30287981033325,177.86933109164238,283.96911919116974,11.330842971801758,140.98618179559708,71.5358555316925,0.07063431292772293
137,112.1239885687828,115.96649885177612,302.97859013080597,25.14401078224182,91.04040265083313,52.62216925621033,0.06289666146039963
137,302.0775467157364,326.9965127110481,118.78050863742828,47.0830500125885,319.5371478796005,127.17118859291077,0.04316222667694092
137,102.52514854073524,108.40673930943012,381.02711737155914,29.696248471736908,97.68256172537804,13.350635766983032,0.034949906170368195
137,268.7574625015259,266.03011041879654,128.13829258084297,13.806402683258057,277.6755541563034,105.02549260854721,0.032348886132240295
137,115.82481861114502,105.7155653834343,353.0995100736618,9.17227566242218,97.49765694141388,45.73902487754822,0.023499591276049614
176,236.48620396852493,164.66842591762543,477.75959968566895,38.39002549648285,174.19055104255676,88.74988555908203,0.4151689410209656
176,213.96999806165695,168.13445836305618,476.1788845062256,7.402673363685608,193.32097470760345,103.30319404602051,0.11133050173521042
176,53.54570783674717,79.49894480407238,335.65767109394073,25.204744189977646,92.26671233773232,59.78301167488098,0.10195116698741913
176,234.42251980304718,170.78657448291779,430.81018328666687,37.20417618751526,153.56257557868958,14.123260974884033,0.07188805192708969
176,232.92968422174454,166.85116291046143,414.0620827674866,41.25182330608368,177.96730995178223,18.60225200653076,0.05731292441487312
176,210.48906445503235,131.41530379652977,249.14225190877914,34.93490815162659,97.01163321733475,70.32014429569244,0.04215022921562195
176,237.22784966230392,167.9578348994255,526.6387462615967,45.55495083332062,196.1081176996231,11.82866096496582,0.031105315312743187
176,23.02968571893871,112.59092390537262,542.5292700529099,32.471893820911646,149.97127652168274,94.08584237098694,0.01708860881626606
176,206.42938613891602,160.14366081323516,480.81213116645813,3.8487768173217773,194.80613965666691,89.30838584899902,0.016223064064979552
148,181.54852837324142,145.8727978169918,414.36564922332764,38.99897634983063,153.04095298051834,85.85834503173828,0.4440486431121826
148,181.61792308092117,151.2685865163803,365.6561076641083,44.08635199069977,162.352055311203,13.461470603942871,0.10557454079389572
148,16.044481424614787,112.45318409055471,496.1683750152588,20.050170365720987,180.86888082325459,72.45588302612305,0.07912001013755798
148,39.88571185618639,239.49752748012543,264.20850306749344,46.327030286192894,401.1487066745758,172.00379073619843,0.07906268537044525
148,4.317668644944206,97.06935007125139,310.8859062194824,7.079118106048554,174.0626748651266,110.98921298980713,0.07179071009159088
148,3.990343670011498,78.68884969502687,500.78578293323517,7.698463479755446,121.59003876149654,49.066394567489624,0.034516531974077225
148,193.72224807739258,64.08098526299,157.1296527981758,20.37551999092102,118.97329613566399,53.20720374584198,0.02901027724146843
148,159.00642424821854,144.0332978963852,412.01089322566986,8.953526616096497,152.45011448860168,90.42796492576599,0.02775217965245247
148,182.42381513118744,149.137232452631,463.6303633451462,43.83420944213867,154.56020087003708,13.593226671218872,0.022438086569309235
160,232.73447901010513,191.03021267801523,493.3185875415802,41.17213189601898,334.3346547335386,151.99655294418335,0.320071816444397
160,207.94764161109924,200.15922747552395,487.1276617050171,9.808361530303955,335.62617376446724,174.67057704925537,0.11191064864397049
160,231.07504099607468,208.16031470894814,390.28917253017426,44.05929148197174,252.98701971769333,18.42018961906433,0.09585586190223694
160,243.4277907013893,142.42082182317972,160.08582338690758,39.989277720451355,231.18610493838787,105.07238656282425,0.03897229954600334
160,132.24584981799126,153.13642099499702,421.7444658279419,18.61605793237686,86.43480390310287,49.99035596847534,0.03658358007669449
160,230.82316666841507,216.6227102279663,579.5513987541199,56.436702609062195,298.10595512390137,28.21362018585205,0.029366394504904747
160,232.90365189313889,122.50001542270184,521.194577217102,30.48400580883026,211.60143986344337,14.60576057434082,0.025603244081139565
160,274.490582048893,249.85592342762465,532.3451432585716,16.75594389438629,161.62443628204005,48.58270764350897,0.01335177719593048
160,120.60340091586113,167.90154634968616,576.6179099678993,29.26790088415146,125.89758746543626,56.748157143592834,0.008695501834154129
172,302.0423948764801,126.89422070980072,402.8695970773697,19.31130886077881,118.09372901916504,53.509801626205444,0.31064149737358093
172,142.36541092395782,155.20505979657173,599.7279584407806,29.328078031539917,178.56483906507492,74.76860284805298,0.0853615552186966
172,178.46962809562683,264.41946253180504,617.2840297222137,37.95459866523743,314.73828107118607,100.25709867477417,0.0849846825003624
172,289.8353338241577,130.03087416291237,403.56266498565674,4.755795001983643,125.54167956113815,60.60749292373657,0.079793281853199
172,45.23409064859152,241.92673712968826,377.3616999387741,34.232812002301216,391.0571187734604,129.85321879386902,0.04097876697778702
172,216.19169414043427,459.7998410463333,490.7570630311966,57.06232786178589,333.5377871990204,27.51907706260681,0.024577785283327103
172,298.91492426395416,130.03362156450748,368.4697151184082,19.52311396598816,143.5607485473156,15.854716300964355,0.017856473103165627
172,272.99031615257263,485.1638227701187,372.9066103696823,42.7054762840271,245.52544951438904,116.64095520973206,0.01691349223256111
172,271.9484120607376,83.03776197135448,533.4242880344391,24.308770895004272,95.29176726937294,42.18345880508423,0.01681802235543728
133,293.15178096294403,321.0279643535614,281.26072883605957,22.163361310958862,123.44664335250854,58.188796043395996,0.177494078874588
133,311.56499683856964,311.0002800822258,303.75684797763824,27.183085680007935,126.44614279270172,43.42600703239441,0.03468472138047218
133,166.01520776748657,308.75399708747864,790.5767261981964,38.37063908576965,193.94636154174805,53.790271282196045,0.032604821026325226
133,204.70456033945084,361.0846996307373,761.7889642715454,48.820093274116516,205.71398735046387,101.54283046722412,0.02766762301325798
133,44.318463653326035,41.29340639337897,211.16496622562408,56.19768053293228,70.93527633696795,113.18126320838928,0.02590402588248253
133,45.248376205563545,43.45399304293096,397.6004868745804,56.078266352415085,74.06654627993703,144.5312798023224,0.025408869609236717
133,104.77888584136963,237.46787011623383,325.6974518299103,35.36079823970795,205.4484784603119,84.33985710144043,0.025172578170895576
133,337.49473094940186,177.05859802663326,100.00591538846493,30.624210834503174,266.3796730339527,110.52491143345833,0.02427240088582039
133,277.4215042591095,325.93534886837006,276.65624767541885,9.55510139465332,110.00630259513855,54.63878810405731,0.01942865550518036
178,266.0306245088577,245.18254399299622,492.5145208835602,74.25323128700256,229.04914617538452,171.9915270805359,0.35028788447380066
178,227.0861268043518,240.56757986545563,485.6751263141632,7.529079914093018,211.16188168525696,155.1535725593567,0.09848152101039886
178,257.27248191833496,251.05849653482437,396.88365161418915,48.22355508804321,213.42681348323822,26.05298161506653,0.08192496746778488
178,244.06692385673523,241.30862951278687,543.7953770160675,23.978590965270996,190.50246477127075,25.645434856414795,0.042699020355939865
178,3.845477813229081,60.546750743014854,145.23863047361374,7.590616380184656,121.04515250757686,99.87838566303253,0.03237341344356537
178,336.4190012216568,101.42564694979228,817.0479834079742,24.771183729171753,201.99978508753702,50.88561773300171,0.032030440866947174
178,266.9348418712616,253.44302132725716,587.3769819736481,71.0485577583313,261.00095361471176,19.755184650421143,0.025529300794005394
178,78.49930226802826,230.46523332595825,403.68227660655975,27.72761881351471,129.469096660614,58.29104781150818,0.022649049758911133
178,25.72662616148591,30.263458160334267,394.4254517555237,31.005064956843853,59.63933325256221,101.57287120819092,0.021691536530852318
147,226.94794088602066,224.94927793741226,415.62315821647644,75.7482498884201,289.7999733686447,208.97144079208374,0.3302130699157715
147,166.78734123706818,210.83132550120354,459.98165011405945,17.659157514572144,272.26582914590836,173.00432920455933,0.10705509781837463
147,101.55865177512169,140.53253084421158,215.3872698545456,34.66624766588211,110.45034229755402,84.89599823951721,0.09520912915468216
147,145.64845710992813,166.28936305642128,533.9674800634384,31.82704746723175,122.08428233861923,75.04311203956604,0.04750240221619606
147,235.53885519504547,231.2108725309372,572.4866092205048,79.83222603797913,256.0116946697235,21.339476108551025,0.03975575417280197
147,172.05935716629028,182.6266013085842,323.69762659072876,23.55620265007019,253.90655547380447,158.2050919532776,0.03953002765774727
147,252.63092666864395,238.50127682089806,320.1494961977005,37.4784916639328,284.0237691998482,93.0156409740448,0.0375979021191597
147,111.31487786769867,120.39712443947792,367.3805445432663,73.76718521118164,94.68310326337814,109.26279425621033,0.03687361627817154
147,229.94124376773834,207.32468520641328,174.50165562331676,66.69192349910736,226.63969605445865,26.38692945241928,0.015150152146816254
